algoritmo,n_caracteres,tasa_error,repeticion,bits_datos,bits_trama,bits_volteados,resultado
hamming,256,0.1,92,2048,3072,293,detectado
hamming,256,0.1,93,2048,3072,300,detectado
hamming,256,0.1,94,2048,3072,314,detectado
hamming,256,0.1,95,2048,3072,297,detectado
hamming,256,0.1,96,2048,3072,309,detectado
hamming,256,0.1,97,2048,3072,315,detectado
hamming,256,0.1,98,2048,3072,340,detectado
hamming,256,0.1,99,2048,3072,327,detectado
hamming,256,0.1,100,2048,3072,357,detectado
hamming,256,0.1,101,2048,3072,308,detectado
hamming,256,0.1,102,2048,3072,298,detectado
hamming,256,0.1,103,2048,3072,309,detectado
hamming,256,0.1,104,2048,3072,276,detectado
hamming,256,0.1,105,2048,3072,305,detectado
hamming,256,0.1,106,2048,3072,291,detectado
hamming,256,0.1,107,2048,3072,315,detectado
hamming,256,0.1,108,2048,3072,334,detectado
hamming,256,0.1,109,2048,3072,307,detectado
hamming,256,0.1,110,2048,3072,299,detectado
hamming,256,0.1,111,2048,3072,299,detectado
hamming,256,0.1,112,2048,3072,349,detectado
hamming,256,0.1,113,2048,3072,318,detectado
hamming,256,0.1,114,2048,3072,316,detectado
hamming,256,0.1,115,2048,3072,299,detectado
hamming,256,0.1,116,2048,3072,305,detectado
hamming,256,0.1,117,2048,3072,294,detectado
hamming,256,0.1,118,2048,3072,325,detectado
hamming,256,0.1,119,2048,3072,322,detectado
hamming,256,0.1,120,2048,3072,310,detectado
hamming,256,0.1,121,2048,3072,308,detectado
hamming,256,0.1,122,2048,3072,302,detectado
hamming,256,0.1,123,2048,3072,295,detectado
hamming,256,0.1,124,2048,3072,311,detectado
hamming,256,0.1,125,2048,3072,316,detectado
hamming,256,0.1,126,2048,3072,308,detectado
hamming,256,0.1,127,2048,3072,296,detectado
hamming,256,0.1,128,2048,3072,358,detectado
hamming,256,0.1,129,2048,3072,296,detectado
hamming,256,0.1,130,2048,3072,291,detectado
hamming,256,0.1,131,2048,3072,320,detectado
hamming,256,0.1,132,2048,3072,279,detectado
hamming,256,0.1,133,2048,3072,307,detectado
hamming,256,0.1,134,2048,3072,324,detectado
hamming,256,0.1,135,2048,3072,296,detectado
hamming,256,0.1,136,2048,3072,289,detectado
hamming,256,0.1,137,2048,3072,331,detectado
hamming,256,0.1,138,2048,3072,287,detectado
hamming,256,0.1,139,2048,3072,328,detectado
hamming,256,0.1,140,2048,3072,310,detectado
hamming,256,0.1,141,2048,3072,295,detectado
hamming,256,0.1,142,2048,3072,306,detectado
hamming,256,0.1,143,2048,3072,338,detectado
hamming,256,0.1,144,2048,3072,289,detectado
hamming,256,0.1,145,2048,3072,283,detectado
hamming,256,0.1,146,2048,3072,309,detectado
hamming,256,0.1,147,2048,3072,323,detectado
hamming,256,0.1,148,2048,3072,308,detectado
hamming,256,0.1,149,2048,3072,315,detectado
hamming,256,0.1,150,2048,3072,312,detectado
hamming,256,0.1,151,2048,3072,279,detectado
hamming,256,0.1,152,2048,3072,299,detectado
hamming,256,0.1,153,2048,3072,312,detectado
hamming,256,0.1,154,2048,3072,295,detectado
hamming,256,0.1,155,2048,3072,330,detectado
hamming,256,0.1,156,2048,3072,318,detectado
hamming,256,0.1,157,2048,3072,287,detectado
hamming,256,0.1,158,2048,3072,295,detectado
hamming,256,0.1,159,2048,3072,316,detectado
hamming,256,0.1,160,2048,3072,307,detectado
hamming,256,0.1,161,2048,3072,299,detectado
hamming,256,0.1,162,2048,3072,302,detectado
hamming,256,0.1,163,2048,3072,295,detectado
hamming,256,0.1,164,2048,3072,312,detectado
hamming,256,0.1,165,2048,3072,315,detectado
hamming,256,0.1,166,2048,3072,313,detectado
hamming,256,0.1,167,2048,3072,316,detectado
hamming,256,0.1,168,2048,3072,309,detectado
hamming,256,0.1,169,2048,3072,301,detectado
hamming,256,0.1,170,2048,3072,330,detectado
hamming,256,0.1,171,2048,3072,308,detectado
hamming,256,0.1,172,2048,3072,274,detectado
hamming,256,0.1,173,2048,3072,288,detectado
hamming,256,0.1,174,2048,3072,306,detectado
hamming,256,0.1,175,2048,3072,308,detectado
hamming,256,0.1,176,2048,3072,335,detectado
hamming,256,0.1,177,2048,3072,288,detectado
hamming,256,0.1,178,2048,3072,299,detectado
hamming,256,0.1,179,2048,3072,336,detectado
hamming,256,0.1,180,2048,3072,292,detectado
hamming,256,0.1,181,2048,3072,307,detectado
hamming,256,0.1,182,2048,3072,289,detectado
hamming,256,0.1,183,2048,3072,284,detectado
hamming,256,0.1,184,2048,3072,311,detectado
hamming,256,0.1,185,2048,3072,301,detectado
hamming,256,0.1,186,2048,3072,338,detectado
hamming,256,0.1,187,2048,3072,282,detectado
hamming,256,0.1,188,2048,3072,327,detectado
hamming,256,0.1,189,2048,3072,337,detectado
hamming,256,0.1,190,2048,3072,284,detectado
hamming,256,0.1,191,2048,3072,268,detectado
hamming,256,0.1,192,2048,3072,310,detectado
hamming,256,0.1,193,2048,3072,306,detectado
hamming,256,0.1,194,2048,3072,311,detectado
hamming,256,0.1,195,2048,3072,316,detectado
hamming,256,0.1,196,2048,3072,317,detectado
hamming,256,0.1,197,2048,3072,296,detectado
hamming,256,0.1,198,2048,3072,318,detectado
hamming,256,0.1,199,2048,3072,325,detectado
crc32,4,0.001,0,32,65,0,exito
crc32,4,0.001,1,32,65,0,exito
crc32,4,0.001,2,32,65,0,exito
crc32,4,0.001,3,32,65,0,exito
crc32,4,0.001,4,32,65,0,exito
crc32,4,0.001,5,32,65,0,exito
crc32,4,0.001,6,32,65,0,exito
crc32,4,0.001,7,32,65,0,exito
crc32,4,0.001,8,32,65,0,exito
crc32,4,0.001,9,32,65,0,exito
crc32,4,0.001,10,32,65,2,detectado
crc32,4,0.001,11,32,65,0,exito
crc32,4,0.001,12,32,65,0,exito
crc32,4,0.001,13,32,65,0,exito
crc32,4,0.001,14,32,65,0,exito
crc32,4,0.001,15,32,65,0,exito
crc32,4,0.001,16,32,65,0,exito
crc32,4,0.001,17,32,65,0,exito
crc32,4,0.001,18,32,65,0,exito
crc32,4,0.001,19,32,65,0,exito
crc32,4,0.001,20,32,65,0,exito
crc32,4,0.001,21,32,65,0,exito
crc32,4,0.001,22,32,65,0,exito
crc32,4,0.001,23,32,65,0,exito
crc32,4,0.001,24,32,65,0,exito
crc32,4,0.001,25,32,65,0,exito
crc32,4,0.001,26,32,65,0,exito
crc32,4,0.001,27,32,65,0,exito
crc32,4,0.001,28,32,65,0,exito
crc32,4,0.001,29,32,65,0,exito
crc32,4,0.001,30,32,65,0,exito
crc32,4,0.001,31,32,65,0,exito
crc32,4,0.001,32,32,65,0,exito
crc32,4,0.001,33,32,65,0,exito
crc32,4,0.001,34,32,65,0,exito
crc32,4,0.001,35,32,65,0,exito
crc32,4,0.001,36,32,65,0,exito
crc32,4,0.001,37,32,65,0,exito
crc32,4,0.001,38,32,65,0,exito
crc32,4,0.001,39,32,65,1,detectado
crc32,4,0.001,40,32,65,0,exito
crc32,4,0.001,41,32,65,0,exito
crc32,4,0.001,42,32,65,0,exito
crc32,4,0.001,43,32,65,0,exito
crc32,4,0.001,44,32,65,0,exito
crc32,4,0.001,45,32,65,0,exito
crc32,4,0.001,46,32,65,0,exito
crc32,4,0.001,47,32,65,0,exito
crc32,4,0.001,48,32,65,0,exito
crc32,4,0.001,49,32,65,0,exito
crc32,4,0.001,50,32,65,0,exito
crc32,4,0.001,51,32,65,0,exito
crc32,4,0.001,52,32,65,0,exito
crc32,4,0.001,53,32,65,1,detectado
crc32,4,0.001,54,32,65,0,exito
crc32,4,0.001,55,32,65,0,exito
crc32,4,0.001,56,32,65,0,exito
crc32,4,0.001,57,32,65,0,exito
crc32,4,0.001,58,32,65,0,exito
crc32,4,0.001,59,32,65,1,detectado
crc32,4,0.001,60,32,65,0,exito
crc32,4,0.001,61,32,65,0,exito
crc32,4,0.001,62,32,65,1,detectado
crc32,4,0.001,63,32,65,0,exito
crc32,4,0.001,64,32,65,0,exito
crc32,4,0.001,65,32,65,0,exito
crc32,4,0.001,66,32,65,0,exito
crc32,4,0.001,67,32,65,0,exito
crc32,4,0.001,68,32,65,0,exito
crc32,4,0.001,69,32,65,0,exito
crc32,4,0.001,70,32,65,1,detectado
crc32,4,0.001,71,32,65,0,exito
crc32,4,0.001,72,32,65,0,exito
crc32,4,0.001,73,32,65,0,exito
crc32,4,0.001,74,32,65,0,exito
crc32,4,0.001,75,32,65,0,exito
crc32,4,0.001,76,32,65,0,exito
crc32,4,0.001,77,32,65,0,exito
crc32,4,0.001,78,32,65,0,exito
crc32,4,0.001,79,32,65,0,exito
crc32,4,0.001,80,32,65,0,exito
crc32,4,0.001,81,32,65,0,exito
crc32,4,0.001,82,32,65,0,exito
crc32,4,0.001,83,32,65,1,detectado
crc32,4,0.001,84,32,65,0,exito
crc32,4,0.001,85,32,65,0,exito
crc32,4,0.001,86,32,65,0,exito
crc32,4,0.001,87,32,65,0,exito
crc32,4,0.001,88,32,65,0,exito
crc32,4,0.001,89,32,65,0,exito
crc32,4,0.001,90,32,65,0,exito
crc32,4,0.001,91,32,65,0,exito
crc32,4,0.001,92,32,65,0,exito
crc32,4,0.001,93,32,65,0,exito
crc32,4,0.001,94,32,65,1,detectado
crc32,4,0.001,95,32,65,0,exito
crc32,4,0.001,96,32,65,0,exito
crc32,4,0.001,97,32,65,0,exito
crc32,4,0.001,98,32,65,0,exito
crc32,4,0.001,99,32,65,0,exito
crc32,4,0.001,100,32,65,0,exito
crc32,4,0.001,101,32,65,1,detectado
crc32,4,0.001,102,32,65,0,exito
crc32,4,0.001,103,32,65,0,exito
crc32,4,0.001,104,32,65,0,exito
crc32,4,0.001,105,32,65,1,detectado
crc32,4,0.001,106,32,65,0,exito
crc32,4,0.001,107,32,65,0,exito
crc32,4,0.001,108,32,65,0,exito
crc32,4,0.001,109,32,65,0,exito
crc32,4,0.001,110,32,65,0,exito
crc32,4,0.001,111,32,65,0,exito
crc32,4,0.001,112,32,65,1,detectado
crc32,4,0.001,113,32,65,0,exito
crc32,4,0.001,114,32,65,0,exito
crc32,4,0.001,115,32,65,0,exito
crc32,4,0.001,116,32,65,0,exito
crc32,4,0.001,117,32,65,0,exito
crc32,4,0.001,118,32,65,0,exito
crc32,4,0.001,119,32,65,0,exito
crc32,4,0.001,120,32,65,0,exito
crc32,4,0.001,121,32,65,0,exito
crc32,4,0.001,122,32,65,0,exito
crc32,4,0.001,123,32,65,0,exito
crc32,4,0.001,124,32,65,0,exito
crc32,4,0.001,125,32,65,0,exito
crc32,4,0.001,126,32,65,0,exito
crc32,4,0.001,127,32,65,0,exito
crc32,4,0.001,128,32,65,0,exito
crc32,4,0.001,129,32,65,0,exito
crc32,4,0.001,130,32,65,0,exito
crc32,4,0.001,131,32,65,0,exito
crc32,4,0.001,132,32,65,0,exito
crc32,4,0.001,133,32,65,0,exito
crc32,4,0.001,134,32,65,0,exito
crc32,4,0.001,135,32,65,0,exito
crc32,4,0.001,136,32,65,0,exito
crc32,4,0.001,137,32,65,0,exito
crc32,4,0.001,138,32,65,0,exito
crc32,4,0.001,139,32,65,0,exito
crc32,4,0.001,140,32,65,0,exito
crc32,4,0.001,141,32,65,0,exito
crc32,4,0.001,142,32,65,0,exito
crc32,4,0.001,143,32,65,0,exito
crc32,4,0.001,144,32,65,0,exito
crc32,4,0.001,145,32,65,0,exito
crc32,4,0.001,146,32,65,0,exito
crc32,4,0.001,147,32,65,0,exito
crc32,4,0.001,148,32,65,0,exito
crc32,4,0.001,149,32,65,0,exito
crc32,4,0.001,150,32,65,0,exito
crc32,4,0.001,151,32,65,0,exito
crc32,4,0.001,152,32,65,0,exito
crc32,4,0.001,153,32,65,0,exito
crc32,4,0.001,154,32,65,0,exito
crc32,4,0.001,155,32,65,0,exito
crc32,4,0.001,156,32,65,0,exito
crc32,4,0.001,157,32,65,0,exito
crc32,4,0.001,158,32,65,0,exito
crc32,4,0.001,159,32,65,0,exito
crc32,4,0.001,160,32,65,1,detectado
crc32,4,0.001,161,32,65,0,exito
crc32,4,0.001,162,32,65,0,exito
crc32,4,0.001,163,32,65,0,exito
crc32,4,0.001,164,32,65,0,exito
crc32,4,0.001,165,32,65,0,exito
crc32,4,0.001,166,32,65,0,exito
crc32,4,0.001,167,32,65,0,exito
crc32,4,0.001,168,32,65,0,exito
crc32,4,0.001,169,32,65,0,exito
crc32,4,0.001,170,32,65,0,exito
crc32,4,0.001,171,32,65,0,exito
crc32,4,0.001,172,32,65,0,exito
crc32,4,0.001,173,32,65,0,exito
crc32,4,0.001,174,32,65,0,exito
crc32,4,0.001,175,32,65,0,exito
crc32,4,0.001,176,32,65,0,exito
crc32,4,0.001,177,32,65,0,exito
crc32,4,0.001,178,32,65,0,exito
crc32,4,0.001,179,32,65,0,exito
crc32,4,0.001,180,32,65,0,exito
crc32,4,0.001,181,32,65,0,exito
crc32,4,0.001,182,32,65,0,exito
crc32,4,0.001,183,32,65,0,exito
crc32,4,0.001,184,32,65,0,exito
crc32,4,0.001,185,32,65,0,exito
crc32,4,0.001,186,32,65,1,detectado
crc32,4,0.001,187,32,65,0,exito
crc32,4,0.001,188,32,65,0,exito
crc32,4,0.001,189,32,65,0,exito
crc32,4,0.001,190,32,65,0,exito
crc32,4,0.001,191,32,65,0,exito
crc32,4,0.001,192,32,65,0,exito
crc32,4,0.001,193,32,65,1,detectado
crc32,4,0.001,194,32,65,0,exito
crc32,4,0.001,195,32,65,0,exito
crc32,4,0.001,196,32,65,0,exito
crc32,4,0.001,197,32,65,0,exito
crc32,4,0.001,198,32,65,1,detectado
crc32,4,0.001,199,32,65,0,exito
crc32,4,0.002,0,32,65,0,exito
crc32,4,0.002,1,32,65,0,exito
crc32,4,0.002,2,32,65,0,exito
crc32,4,0.002,3,32,65,2,detectado
crc32,4,0.002,4,32,65,0,exito
crc32,4,0.002,5,32,65,1,detectado
crc32,4,0.002,6,32,65,0,exito
crc32,4,0.002,7,32,65,1,detectado
crc32,4,0.002,8,32,65,0,exito
crc32,4,0.002,9,32,65,0,exito
crc32,4,0.002,10,32,65,1,detectado
crc32,4,0.002,11,32,65,1,detectado
crc32,4,0.002,12,32,65,0,exito
crc32,4,0.002,13,32,65,0,exito
crc32,4,0.002,14,32,65,0,exito
crc32,4,0.002,15,32,65,0,exito
crc32,4,0.002,16,32,65,0,exito
crc32,4,0.002,17,32,65,0,exito
crc32,4,0.002,18,32,65,1,detectado
crc32,4,0.002,19,32,65,1,detectado
crc32,4,0.002,20,32,65,0,exito
crc32,4,0.002,21,32,65,0,exito
crc32,4,0.002,22,32,65,0,exito
crc32,4,0.002,23,32,65,0,exito
crc32,4,0.002,24,32,65,1,detectado
crc32,4,0.002,25,32,65,0,exito
crc32,4,0.002,26,32,65,0,exito
crc32,4,0.002,27,32,65,0,exito
crc32,4,0.002,28,32,65,0,exito
crc32,4,0.002,29,32,65,2,detectado
crc32,4,0.002,30,32,65,0,exito
crc32,4,0.002,31,32,65,0,exito
crc32,4,0.002,32,32,65,0,exito
crc32,4,0.002,33,32,65,1,detectado
crc32,4,0.002,34,32,65,0,exito
crc32,4,0.002,35,32,65,1,detectado
crc32,4,0.002,36,32,65,1,detectado
crc32,4,0.002,37,32,65,1,detectado
crc32,4,0.002,38,32,65,0,exito
crc32,4,0.002,39,32,65,0,exito
crc32,4,0.002,40,32,65,0,exito
crc32,4,0.002,41,32,65,0,exito
crc32,4,0.002,42,32,65,0,exito
crc32,4,0.002,43,32,65,0,exito
crc32,4,0.002,44,32,65,0,exito
crc32,4,0.002,45,32,65,0,exito
crc32,4,0.002,46,32,65,0,exito
crc32,4,0.002,47,32,65,0,exito
crc32,4,0.002,48,32,65,1,detectado
crc32,4,0.002,49,32,65,0,exito
crc32,4,0.002,50,32,65,0,exito
crc32,4,0.002,51,32,65,0,exito
crc32,4,0.002,52,32,65,0,exito
crc32,4,0.002,53,32,65,0,exito
crc32,4,0.002,54,32,65,0,exito
crc32,4,0.002,55,32,65,0,exito
crc32,4,0.002,56,32,65,0,exito
crc32,4,0.002,57,32,65,0,exito
crc32,4,0.002,58,32,65,0,exito
crc32,4,0.002,59,32,65,0,exito
crc32,4,0.002,60,32,65,0,exito
crc32,4,0.002,61,32,65,1,detectado
crc32,4,0.002,62,32,65,0,exito
crc32,4,0.002,63,32,65,1,detectado
crc32,4,0.002,64,32,65,0,exito
crc32,4,0.002,65,32,65,0,exito
crc32,4,0.002,66,32,65,0,exito
crc32,4,0.002,67,32,65,0,exito
crc32,4,0.002,68,32,65,0,exito
crc32,4,0.002,69,32,65,1,detectado
crc32,4,0.002,70,32,65,0,exito
crc32,4,0.002,71,32,65,0,exito
crc32,4,0.002,72,32,65,0,exito
crc32,4,0.002,73,32,65,1,detectado
crc32,4,0.002,74,32,65,0,exito
crc32,4,0.002,75,32,65,0,exito
crc32,4,0.002,76,32,65,0,exito
crc32,4,0.002,77,32,65,0,exito
crc32,4,0.002,78,32,65,0,exito
crc32,4,0.002,79,32,65,0,exito
crc32,4,0.002,80,32,65,0,exito
crc32,4,0.002,81,32,65,0,exito
crc32,4,0.002,82,32,65,0,exito
crc32,4,0.002,83,32,65,0,exito
crc32,4,0.002,84,32,65,0,exito
crc32,4,0.002,85,32,65,0,exito
crc32,4,0.002,86,32,65,0,exito
crc32,4,0.002,87,32,65,1,detectado
crc32,4,0.002,88,32,65,0,exito
crc32,4,0.002,89,32,65,0,exito
crc32,4,0.002,90,32,65,0,exito
crc32,4,0.002,91,32,65,0,exito
crc32,4,0.002,92,32,65,0,exito
crc32,4,0.002,93,32,65,1,detectado
crc32,4,0.002,94,32,65,0,exito
crc32,4,0.002,95,32,65,0,exito
crc32,4,0.002,96,32,65,0,exito
crc32,4,0.002,97,32,65,0,exito
crc32,4,0.002,98,32,65,0,exito
crc32,4,0.002,99,32,65,0,exito
crc32,4,0.002,100,32,65,0,exito
crc32,4,0.002,101,32,65,0,exito
crc32,4,0.002,102,32,65,1,detectado
crc32,4,0.002,103,32,65,0,exito
crc32,4,0.002,104,32,65,0,exito
crc32,4,0.002,105,32,65,0,exito
crc32,4,0.002,106,32,65,0,exito
crc32,4,0.002,107,32,65,0,exito
crc32,4,0.002,108,32,65,0,exito
crc32,4,0.002,109,32,65,0,exito
crc32,4,0.002,110,32,65,0,exito
crc32,4,0.002,111,32,65,0,exito
crc32,4,0.002,112,32,65,1,detectado
crc32,4,0.002,113,32,65,0,exito
crc32,4,0.002,114,32,65,0,exito
crc32,4,0.002,115,32,65,0,exito
crc32,4,0.002,116,32,65,0,exito
crc32,4,0.002,117,32,65,0,exito
crc32,4,0.002,118,32,65,0,exito
crc32,4,0.002,119,32,65,0,exito
crc32,4,0.002,120,32,65,0,exito
crc32,4,0.002,121,32,65,0,exito
crc32,4,0.002,122,32,65,0,exito
crc32,4,0.002,123,32,65,0,exito
crc32,4,0.002,124,32,65,0,exito
crc32,4,0.002,125,32,65,0,exito
crc32,4,0.002,126,32,65,0,exito
crc32,4,0.002,127,32,65,0,exito
crc32,4,0.002,128,32,65,1,detectado
crc32,4,0.002,129,32,65,0,exito
crc32,4,0.002,130,32,65,0,exito
crc32,4,0.002,131,32,65,0,exito
crc32,4,0.002,132,32,65,0,exito
crc32,4,0.002,133,32,65,0,exito
crc32,4,0.002,134,32,65,0,exito
crc32,4,0.002,135,32,65,0,exito
crc32,4,0.002,136,32,65,0,exito
crc32,4,0.002,137,32,65,1,detectado
crc32,4,0.002,138,32,65,0,exito
crc32,4,0.002,139,32,65,0,exito
crc32,4,0.002,140,32,65,0,exito
crc32,4,0.002,141,32,65,0,exito
crc32,4,0.002,142,32,65,0,exito
crc32,4,0.002,143,32,65,0,exito
crc32,4,0.002,144,32,65,0,exito
crc32,4,0.002,145,32,65,0,exito
crc32,4,0.002,146,32,65,0,exito
crc32,4,0.002,147,32,65,0,exito
crc32,4,0.002,148,32,65,0,exito
crc32,4,0.002,149,32,65,0,exito
crc32,4,0.002,150,32,65,1,detectado
crc32,4,0.002,151,32,65,0,exito
crc32,4,0.002,152,32,65,0,exito
crc32,4,0.002,153,32,65,0,exito
crc32,4,0.002,154,32,65,0,exito
crc32,4,0.002,155,32,65,0,exito
crc32,4,0.002,156,32,65,1,detectado
crc32,4,0.002,157,32,65,0,exito
crc32,4,0.002,158,32,65,0,exito
crc32,4,0.002,159,32,65,0,exito
crc32,4,0.002,160,32,65,0,exito
crc32,4,0.002,161,32,65,0,exito
crc32,4,0.002,162,32,65,0,exito
crc32,4,0.002,163,32,65,0,exito
crc32,4,0.002,164,32,65,0,exito
crc32,4,0.002,165,32,65,0,exito
crc32,4,0.002,166,32,65,0,exito
crc32,4,0.002,167,32,65,0,exito
crc32,4,0.002,168,32,65,0,exito
crc32,4,0.002,169,32,65,1,detectado
crc32,4,0.002,170,32,65,0,exito
crc32,4,0.002,171,32,65,0,exito
crc32,4,0.002,172,32,65,0,exito
crc32,4,0.002,173,32,65,0,exito
crc32,4,0.002,174,32,65,0,exito
crc32,4,0.002,175,32,65,0,exito
crc32,4,0.002,176,32,65,0,exito
crc32,4,0.002,177,32,65,0,exito
crc32,4,0.002,178,32,65,0,exito
crc32,4,0.002,179,32,65,0,exito
crc32,4,0.002,180,32,65,1,detectado
crc32,4,0.002,181,32,65,0,exito
crc32,4,0.002,182,32,65,0,exito
crc32,4,0.002,183,32,65,0,exito
crc32,4,0.002,184,32,65,0,exito
crc32,4,0.002,185,32,65,0,exito
crc32,4,0.002,186,32,65,0,exito
crc32,4,0.002,187,32,65,0,exito
crc32,4,0.002,188,32,65,0,exito
crc32,4,0.002,189,32,65,0,exito
crc32,4,0.002,190,32,65,0,exito
crc32,4,0.002,191,32,65,0,exito
crc32,4,0.002,192,32,65,1,detectado
crc32,4,0.002,193,32,65,0,exito
crc32,4,0.002,194,32,65,0,exito
crc32,4,0.002,195,32,65,0,exito
crc32,4,0.002,196,32,65,0,exito
crc32,4,0.002,197,32,65,0,exito
crc32,4,0.002,198,32,65,0,exito
crc32,4,0.002,199,32,65,1,detectado
crc32,4,0.005,0,32,65,0,exito
crc32,4,0.005,1,32,65,0,exito
crc32,4,0.005,2,32,65,0,exito
crc32,4,0.005,3,32,65,3,detectado
crc32,4,0.005,4,32,65,0,exito
crc32,4,0.005,5,32,65,1,detectado
crc32,4,0.005,6,32,65,0,exito
crc32,4,0.005,7,32,65,0,exito
crc32,4,0.005,8,32,65,0,exito
crc32,4,0.005,9,32,65,1,detectado
crc32,4,0.005,10,32,65,0,exito
crc32,4,0.005,11,32,65,0,exito
crc32,4,0.005,12,32,65,0,exito
crc32,4,0.005,13,32,65,1,detectado
crc32,4,0.005,14,32,65,1,detectado
crc32,4,0.005,15,32,65,2,detectado
crc32,4,0.005,16,32,65,1,detectado
crc32,4,0.005,17,32,65,0,exito
crc32,4,0.005,18,32,65,0,exito
crc32,4,0.005,19,32,65,0,exito
crc32,4,0.005,20,32,65,0,exito
crc32,4,0.005,21,32,65,0,exito
crc32,4,0.005,22,32,65,1,detectado
crc32,4,0.005,23,32,65,0,exito
crc32,4,0.005,24,32,65,0,exito
crc32,4,0.005,25,32,65,1,detectado
crc32,4,0.005,26,32,65,0,exito
crc32,4,0.005,27,32,65,0,exito
crc32,4,0.005,28,32,65,0,exito
crc32,4,0.005,29,32,65,1,detectado
crc32,4,0.005,30,32,65,1,detectado
crc32,4,0.005,31,32,65,2,detectado
crc32,4,0.005,32,32,65,0,exito
crc32,4,0.005,33,32,65,0,exito
